id,division,weight,cnt
UC_61587d1ad7b0c43ebd75535f,MATHEMATICAL,1.26,
UC_61587d1ad7b0c43ebd75535f,MEDICAL AND HEALTH,4.81,
UC_61587d1ad7b0c43ebd75535f,OTHERS(IRRELEVANT),5.51,
UC_61587d1ad7b0c43ebd75535f,OTHERS(RELEVANT),5.0,
UC_61587d1ad7b0c43ebd75535f,PHILOSOPHY AND RELIGIOUS STUDIES,0.05,
UC_61587d1ad7b0c43ebd75535f,PHYSICAL,0.61,
UC_61587d1ad7b0c43ebd75535f,PSYCHOLOGY AND COGNITIVE SCIENCES,2.95,
UC_61587d1ad7b0c43ebd75535f,STUDIES IN HUMAN SOCIETY,1.16,
UC_61587d1ad7b0c43ebd75535f,TECHNOLOGY,4.4,
UC_61587d36d7b0c43ebd755360,AGRICULTURAL AND VETERINARY,4.99,
UC_61587d36d7b0c43ebd755360,BIOLOGICAL,2.92,
UC_61587d36d7b0c43ebd755360,BUILT ENVIRONMENT AND DESIGN,0.47,
UC_61587d36d7b0c43ebd755360,CHEMICAL,7.77,
UC_61587d36d7b0c43ebd755360,EARTH,19.56,
UC_61587d36d7b0c43ebd755360,ENGINEERING,1.21,
UC_61587d36d7b0c43ebd755360,ENVIRONMENTAL,4.7,
UC_61587d36d7b0c43ebd755360,MEDICAL AND HEALTH,3.2,
UC_61587d36d7b0c43ebd755360,OTHERS(IRRELEVANT),0.8500000000000001,
UC_61587d36d7b0c43ebd755360,OTHERS(RELEVANT),2.37,
UC_61587d36d7b0c43ebd755360,PHYSICAL,2.23,
UC_61587d36d7b0c43ebd755360,PSYCHOLOGY AND COGNITIVE SCIENCES,0.63,
UC_61587d36d7b0c43ebd755360,STUDIES IN HUMAN SOCIETY,0.9400000000000001,
UC_61587d5bd7b0c43ebd755361,BIOLOGICAL,1.59,
UC_61587d5bd7b0c43ebd755361,CHEMICAL,0.06,
UC_61587d5bd7b0c43ebd755361,EDUCATION,1.22,
UC_61587d5bd7b0c43ebd755361,"LANGUAGE, COMMUNICATION AND CULTURE",1.77,
UC_61587d5bd7b0c43ebd755361,MEDICAL AND HEALTH,5.44,
UC_61587d5bd7b0c43ebd755361,OTHERS(IRRELEVANT),5.779999999999999,
UC_61587d5bd7b0c43ebd755361,OTHERS(RELEVANT),1.57,
UC_61587d5bd7b0c43ebd755361,PSYCHOLOGY AND COGNITIVE SCIENCES,4.84,
UC_61587d5bd7b0c43ebd755361,STUDIES IN HUMAN SOCIETY,1.8199999999999998,
UC_61587d5bd7b0c43ebd755361,TECHNOLOGY,0.99,
UC_61587d83d7b0c43ebd755362,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",2.7600000000000002,
UC_61587d83d7b0c43ebd755362,EARTH,0.32,
UC_61587d83d7b0c43ebd755362,ECONOMICS,3.9699999999999998,
UC_61587d83d7b0c43ebd755362,EDUCATION,0.33,
UC_61587d83d7b0c43ebd755362,ENGINEERING,0.13,
UC_61587d83d7b0c43ebd755362,ENVIRONMENTAL,0.32,
UC_61587d83d7b0c43ebd755362,INFORMATION AND COMPUTING,0.79,
UC_61587d83d7b0c43ebd755362,"LANGUAGE, COMMUNICATION AND CULTURE",2.14,
UC_61587d83d7b0c43ebd755362,LAW AND LEGAL STUDIES,0.11,
UC_61587d83d7b0c43ebd755362,MATHEMATICAL,1.29,
UC_61587d83d7b0c43ebd755362,MEDICAL AND HEALTH,1.23,
UC_61587d83d7b0c43ebd755362,OTHERS(IRRELEVANT),17.9,
UC_61587d83d7b0c43ebd755362,OTHERS(RELEVANT),4.31,
UC_61587d83d7b0c43ebd755362,PHILOSOPHY AND RELIGIOUS STUDIES,0.05,
UC_61587d83d7b0c43ebd755362,PHYSICAL,0.32,
UC_61587d83d7b0c43ebd755362,PSYCHOLOGY AND COGNITIVE SCIENCES,0.79,
UC_61587d83d7b0c43ebd755362,STUDIES IN CREATIVE ARTS AND WRITING,1.84,
UC_61587d83d7b0c43ebd755362,STUDIES IN HUMAN SOCIETY,7.53,
UC_61587d83d7b0c43ebd755362,TECHNOLOGY,1.44,
UC_61587d95d7b0c43ebd755364,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.95,
UC_61587d95d7b0c43ebd755364,EARTH,1.1800000000000002,
UC_61587d95d7b0c43ebd755364,ECONOMICS,1.79,
UC_61587d95d7b0c43ebd755364,ENVIRONMENTAL,0.8400000000000001,
UC_61587d95d7b0c43ebd755364,OTHERS(IRRELEVANT),0.46,
UC_61587d95d7b0c43ebd755364,OTHERS(RELEVANT),0.26,
UC_61587d95d7b0c43ebd755364,STUDIES IN HUMAN SOCIETY,0.92,
UC_61587dc2d7b0c43ebd755365,AGRICULTURAL AND VETERINARY,2.21,
UC_61587dc2d7b0c43ebd755365,BIOLOGICAL,4.75,
UC_61587dc2d7b0c43ebd755365,BUILT ENVIRONMENT AND DESIGN,1.28,
UC_61587dc2d7b0c43ebd755365,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",6.79,
UC_61587dc2d7b0c43ebd755365,EARTH,1.0,
UC_61587dc2d7b0c43ebd755365,ECONOMICS,13.03,
UC_61587dc2d7b0c43ebd755365,EDUCATION,2.4,
UC_61587dc2d7b0c43ebd755365,ENGINEERING,2.33,
UC_61587dc2d7b0c43ebd755365,ENVIRONMENTAL,2.37,
UC_61587dc2d7b0c43ebd755365,HISTORY AND ARCHAEOLOGY,1.1099999999999999,
UC_61587dc2d7b0c43ebd755365,INFORMATION AND COMPUTING,0.39,
UC_61587dc2d7b0c43ebd755365,"LANGUAGE, COMMUNICATION AND CULTURE",1.83,
UC_61587dc2d7b0c43ebd755365,LAW AND LEGAL STUDIES,3.68,
UC_61587dc2d7b0c43ebd755365,MATHEMATICAL,0.97,
UC_61587dc2d7b0c43ebd755365,MEDICAL AND HEALTH,14.99,
UC_61587dc2d7b0c43ebd755365,OTHERS(IRRELEVANT),13.24,
UC_61587dc2d7b0c43ebd755365,OTHERS(RELEVANT),8.25,
UC_61587dc2d7b0c43ebd755365,PHYSICAL,2.35,
UC_61587dc2d7b0c43ebd755365,PSYCHOLOGY AND COGNITIVE SCIENCES,3.5,
UC_61587dc2d7b0c43ebd755365,STUDIES IN CREATIVE ARTS AND WRITING,2.68,
UC_61587dc2d7b0c43ebd755365,STUDIES IN HUMAN SOCIETY,21.54,
UC_61587dc2d7b0c43ebd755365,TECHNOLOGY,0.9,
UC_61587decd7b0c43ebd755367,BIOLOGICAL,10.16,
UC_61587decd7b0c43ebd755367,CHEMICAL,2.96,
UC_61587decd7b0c43ebd755367,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.38,
UC_61587decd7b0c43ebd755367,EARTH,1.99,
UC_61587decd7b0c43ebd755367,EDUCATION,9.39,
UC_61587decd7b0c43ebd755367,ENGINEERING,0.63,
UC_61587decd7b0c43ebd755367,ENVIRONMENTAL,1.66,
UC_61587decd7b0c43ebd755367,INFORMATION AND COMPUTING,0.58,
UC_61587decd7b0c43ebd755367,"LANGUAGE, COMMUNICATION AND CULTURE",1.1,
UC_61587decd7b0c43ebd755367,MATHEMATICAL,1.38,
UC_61587decd7b0c43ebd755367,MEDICAL AND HEALTH,33.27,
UC_61587decd7b0c43ebd755367,OTHERS(IRRELEVANT),5.07,
UC_61587decd7b0c43ebd755367,OTHERS(RELEVANT),5.16,
UC_61587decd7b0c43ebd755367,PHYSICAL,2.93,
UC_61587decd7b0c43ebd755367,PSYCHOLOGY AND COGNITIVE SCIENCES,7.24,
UC_61587decd7b0c43ebd755367,STUDIES IN HUMAN SOCIETY,0.6799999999999999,
UC_61587decd7b0c43ebd755367,TECHNOLOGY,0.63,
UC_61587e03d7b0c43ebd755368,BIOLOGICAL,10.11,
UC_61587e03d7b0c43ebd755368,CHEMICAL,1.3399999999999999,
UC_61587e03d7b0c43ebd755368,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.38,
UC_61587e03d7b0c43ebd755368,EARTH,1.0,
UC_61587e03d7b0c43ebd755368,EDUCATION,7.93,
UC_61587e03d7b0c43ebd755368,ENVIRONMENTAL,1.0,
UC_61587e03d7b0c43ebd755368,INFORMATION AND COMPUTING,0.13,
UC_61587e03d7b0c43ebd755368,"LANGUAGE, COMMUNICATION AND CULTURE",1.24,
UC_61587e03d7b0c43ebd755368,MATHEMATICAL,1.51,
UC_61587e03d7b0c43ebd755368,MEDICAL AND HEALTH,23.83,
UC_61587e03d7b0c43ebd755368,OTHERS(IRRELEVANT),3.59,
UC_61587e03d7b0c43ebd755368,OTHERS(RELEVANT),4.83,
UC_61587e03d7b0c43ebd755368,PHYSICAL,2.75,
UC_61587e03d7b0c43ebd755368,PSYCHOLOGY AND COGNITIVE SCIENCES,6.65,
UC_61587e03d7b0c43ebd755368,STUDIES IN HUMAN SOCIETY,0.52,
UC_61587e17d7b0c43ebd755369,AGRICULTURAL AND VETERINARY,1.0999999999999999,
UC_61587e17d7b0c43ebd755369,BIOLOGICAL,6.87,
UC_61587e17d7b0c43ebd755369,CHEMICAL,1.1099999999999999,
UC_61587e17d7b0c43ebd755369,EARTH,1.2300000000000002,
UC_61587e17d7b0c43ebd755369,ECONOMICS,0.41,
UC_61587e17d7b0c43ebd755369,ENGINEERING,2.51,
UC_61587e17d7b0c43ebd755369,ENVIRONMENTAL,0.14,
UC_61587e17d7b0c43ebd755369,INFORMATION AND COMPUTING,3.11,
UC_61587e17d7b0c43ebd755369,"LANGUAGE, COMMUNICATION AND CULTURE",1.0499999999999998,
UC_61587e17d7b0c43ebd755369,MATHEMATICAL,0.14,
UC_61587e17d7b0c43ebd755369,MEDICAL AND HEALTH,15.88,
UC_61587e17d7b0c43ebd755369,OTHERS(IRRELEVANT),2.2399999999999998,
UC_61587e17d7b0c43ebd755369,OTHERS(RELEVANT),5.8999999999999995,
UC_61587e17d7b0c43ebd755369,PHYSICAL,0.14,
UC_61587e17d7b0c43ebd755369,PSYCHOLOGY AND COGNITIVE SCIENCES,4.7,
UC_61587e17d7b0c43ebd755369,STUDIES IN CREATIVE ARTS AND WRITING,1.43,
UC_61587e17d7b0c43ebd755369,STUDIES IN HUMAN SOCIETY,4.49,
UC_61587e17d7b0c43ebd755369,TECHNOLOGY,1.12,
UC_61587e49d7b0c43ebd75536a,AGRICULTURAL AND VETERINARY,2.11,
UC_61587e49d7b0c43ebd75536a,BIOLOGICAL,9.85,
UC_61587e49d7b0c43ebd75536a,CHEMICAL,2.4299999999999997,
UC_61587e49d7b0c43ebd75536a,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.62,
UC_61587e49d7b0c43ebd75536a,EARTH,2.31,
UC_61587e49d7b0c43ebd75536a,EDUCATION,3.15,
UC_61587e49d7b0c43ebd75536a,ENGINEERING,5.7,
UC_61587e49d7b0c43ebd75536a,ENVIRONMENTAL,0.81,
UC_61587e49d7b0c43ebd75536a,INFORMATION AND COMPUTING,3.5300000000000002,
UC_61587e49d7b0c43ebd75536a,"LANGUAGE, COMMUNICATION AND CULTURE",1.1,
UC_61587e49d7b0c43ebd75536a,LAW AND LEGAL STUDIES,0.33,
UC_61587e49d7b0c43ebd75536a,MATHEMATICAL,0.74,
UC_61587e49d7b0c43ebd75536a,MEDICAL AND HEALTH,34.63,
UC_61587e49d7b0c43ebd75536a,OTHERS(IRRELEVANT),7.35,
UC_61587e49d7b0c43ebd75536a,OTHERS(RELEVANT),5.51,
UC_61587e49d7b0c43ebd75536a,PHYSICAL,1.08,
UC_61587e49d7b0c43ebd75536a,PSYCHOLOGY AND COGNITIVE SCIENCES,7.6,
UC_61587e49d7b0c43ebd75536a,STUDIES IN CREATIVE ARTS AND WRITING,1.92,
UC_61587e49d7b0c43ebd75536a,STUDIES IN HUMAN SOCIETY,1.56,
UC_61587e49d7b0c43ebd75536a,TECHNOLOGY,2.61,
UC_61587e8cd7b0c43ebd75536b,BIOLOGICAL,5.22,
UC_61587e8cd7b0c43ebd75536b,CHEMICAL,4.01,
UC_61587e8cd7b0c43ebd75536b,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.74,
UC_61587e8cd7b0c43ebd75536b,EARTH,3.6100000000000003,
UC_61587e8cd7b0c43ebd75536b,EDUCATION,10.77,
UC_61587e8cd7b0c43ebd75536b,ENGINEERING,1.7,
UC_61587e8cd7b0c43ebd75536b,ENVIRONMENTAL,0.76,
UC_61587e8cd7b0c43ebd75536b,INFORMATION AND COMPUTING,1.6,
UC_61587e8cd7b0c43ebd75536b,LAW AND LEGAL STUDIES,1.4,
UC_61587e8cd7b0c43ebd75536b,MEDICAL AND HEALTH,23.89,
UC_61587e8cd7b0c43ebd75536b,OTHERS(IRRELEVANT),3.9699999999999998,
UC_61587e8cd7b0c43ebd75536b,OTHERS(RELEVANT),3.5,
UC_61587e8cd7b0c43ebd75536b,PHYSICAL,3.62,
UC_61587e8cd7b0c43ebd75536b,PSYCHOLOGY AND COGNITIVE SCIENCES,5.32,
UC_61587e8cd7b0c43ebd75536b,STUDIES IN HUMAN SOCIETY,0.21,
UC_61587e8cd7b0c43ebd75536b,TECHNOLOGY,0.15,
UC_61587ef7d7b0c43ebd75536c,AGRICULTURAL AND VETERINARY,9.14,
UC_61587ef7d7b0c43ebd75536c,BIOLOGICAL,21.8,
UC_61587ef7d7b0c43ebd75536c,BUILT ENVIRONMENT AND DESIGN,1.63,
UC_61587ef7d7b0c43ebd75536c,CHEMICAL,3.51,
UC_61587ef7d7b0c43ebd75536c,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",2.33,
UC_61587ef7d7b0c43ebd75536c,EARTH,18.45,
UC_61587ef7d7b0c43ebd75536c,ECONOMICS,0.3,
UC_61587ef7d7b0c43ebd75536c,ENGINEERING,0.41,
UC_61587ef7d7b0c43ebd75536c,ENVIRONMENTAL,15.48,
UC_61587ef7d7b0c43ebd75536c,HISTORY AND ARCHAEOLOGY,0.09,
UC_61587ef7d7b0c43ebd75536c,INFORMATION AND COMPUTING,4.14,
UC_61587ef7d7b0c43ebd75536c,MATHEMATICAL,0.15,
UC_61587ef7d7b0c43ebd75536c,MEDICAL AND HEALTH,2.75,
UC_61587ef7d7b0c43ebd75536c,OTHERS(IRRELEVANT),4.58,
UC_61587ef7d7b0c43ebd75536c,OTHERS(RELEVANT),2.55,
UC_61587ef7d7b0c43ebd75536c,PHYSICAL,1.7,
UC_61587ef7d7b0c43ebd75536c,PSYCHOLOGY AND COGNITIVE SCIENCES,2.05,
UC_61587ef7d7b0c43ebd75536c,STUDIES IN HUMAN SOCIETY,3.7,
UC_61587ef7d7b0c43ebd75536c,TECHNOLOGY,1.85,
UC_61587f26d7b0c43ebd75536e,BIOLOGICAL,1.3599999999999999,
UC_61587f26d7b0c43ebd75536e,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.18,
UC_61587f26d7b0c43ebd75536e,EARTH,3.23,
UC_61587f26d7b0c43ebd75536e,ECONOMICS,2.0,
UC_61587f26d7b0c43ebd75536e,EDUCATION,2.51,
UC_61587f26d7b0c43ebd75536e,ENGINEERING,0.06,
UC_61587f26d7b0c43ebd75536e,ENVIRONMENTAL,5.81,
UC_61587f26d7b0c43ebd75536e,HISTORY AND ARCHAEOLOGY,1.4200000000000002,
UC_61587f26d7b0c43ebd75536e,"LANGUAGE, COMMUNICATION AND CULTURE",0.54,
UC_61587f26d7b0c43ebd75536e,LAW AND LEGAL STUDIES,3.29,
UC_61587f26d7b0c43ebd75536e,MATHEMATICAL,0.08,
UC_61587f26d7b0c43ebd75536e,MEDICAL AND HEALTH,1.18,
UC_61587f26d7b0c43ebd75536e,OTHERS(IRRELEVANT),4.8,
UC_61587f26d7b0c43ebd75536e,OTHERS(RELEVANT),2.74,
UC_61587f26d7b0c43ebd75536e,PSYCHOLOGY AND COGNITIVE SCIENCES,0.7200000000000001,
UC_61587f26d7b0c43ebd75536e,STUDIES IN CREATIVE ARTS AND WRITING,0.27,
UC_61587f26d7b0c43ebd75536e,STUDIES IN HUMAN SOCIETY,7.88,
UC_61587f65d7b0c43ebd755370,BIOLOGICAL,1.49,
UC_61587f65d7b0c43ebd755370,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.3399999999999999,
UC_61587f65d7b0c43ebd755370,EARTH,0.41000000000000003,
UC_61587f65d7b0c43ebd755370,ECONOMICS,4.78,
UC_61587f65d7b0c43ebd755370,EDUCATION,0.1,
UC_61587f65d7b0c43ebd755370,ENGINEERING,1.56,
UC_61587f65d7b0c43ebd755370,ENVIRONMENTAL,0.41000000000000003,
UC_61587f65d7b0c43ebd755370,HISTORY AND ARCHAEOLOGY,2.0,
UC_61587f65d7b0c43ebd755370,INFORMATION AND COMPUTING,2.16,
UC_61587f65d7b0c43ebd755370,"LANGUAGE, COMMUNICATION AND CULTURE",4.79,
UC_61587f65d7b0c43ebd755370,LAW AND LEGAL STUDIES,0.07,
UC_61587f65d7b0c43ebd755370,MATHEMATICAL,0.33,
UC_61587f65d7b0c43ebd755370,MEDICAL AND HEALTH,1.1600000000000001,
UC_61587f65d7b0c43ebd755370,OTHERS(IRRELEVANT),8.04,
UC_61587f65d7b0c43ebd755370,OTHERS(RELEVANT),4.66,
UC_61587f65d7b0c43ebd755370,PHILOSOPHY AND RELIGIOUS STUDIES,0.1,
UC_61587f65d7b0c43ebd755370,PHYSICAL,0.33,
UC_61587f65d7b0c43ebd755370,PSYCHOLOGY AND COGNITIVE SCIENCES,0.82,
UC_61587f65d7b0c43ebd755370,STUDIES IN CREATIVE ARTS AND WRITING,7.47,
UC_61587f65d7b0c43ebd755370,STUDIES IN HUMAN SOCIETY,2.94,
UC_61587f84d7b0c43ebd755371,BUILT ENVIRONMENT AND DESIGN,1.28,
UC_61587f84d7b0c43ebd755371,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.05,
UC_61587f84d7b0c43ebd755371,ECONOMICS,0.55,
UC_61587f84d7b0c43ebd755371,EDUCATION,0.46,
UC_61587f84d7b0c43ebd755371,ENVIRONMENTAL,0.06,
UC_61587f84d7b0c43ebd755371,HISTORY AND ARCHAEOLOGY,1.62,
UC_61587f84d7b0c43ebd755371,INFORMATION AND COMPUTING,0.05,
UC_61587f84d7b0c43ebd755371,"LANGUAGE, COMMUNICATION AND CULTURE",4.47,
UC_61587f84d7b0c43ebd755371,LAW AND LEGAL STUDIES,0.51,
UC_61587f84d7b0c43ebd755371,MEDICAL AND HEALTH,0.05,
UC_61587f84d7b0c43ebd755371,OTHERS(IRRELEVANT),5.66,
UC_61587f84d7b0c43ebd755371,OTHERS(RELEVANT),0.12,
UC_61587f84d7b0c43ebd755371,STUDIES IN CREATIVE ARTS AND WRITING,0.46,
UC_61587f84d7b0c43ebd755371,STUDIES IN HUMAN SOCIETY,1.14,
UC_61587fcad7b0c43ebd755374,AGRICULTURAL AND VETERINARY,1.8800000000000001,
UC_61587fcad7b0c43ebd755374,BIOLOGICAL,8.27,
UC_61587fcad7b0c43ebd755374,CHEMICAL,0.67,
UC_61587fcad7b0c43ebd755374,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.29,
UC_61587fcad7b0c43ebd755374,EARTH,0.51,
UC_61587fcad7b0c43ebd755374,EDUCATION,1.5899999999999999,
UC_61587fcad7b0c43ebd755374,ENGINEERING,1.26,
UC_61587fcad7b0c43ebd755374,ENVIRONMENTAL,0.51,
UC_61587fcad7b0c43ebd755374,INFORMATION AND COMPUTING,1.1199999999999999,
UC_61587fcad7b0c43ebd755374,MATHEMATICAL,0.86,
UC_61587fcad7b0c43ebd755374,MEDICAL AND HEALTH,33.43,
UC_61587fcad7b0c43ebd755374,OTHERS(IRRELEVANT),1.27,
UC_61587fcad7b0c43ebd755374,OTHERS(RELEVANT),4.59,
UC_61587fcad7b0c43ebd755374,PHYSICAL,0.51,
UC_61587fcad7b0c43ebd755374,PSYCHOLOGY AND COGNITIVE SCIENCES,8.42,
UC_61587fcad7b0c43ebd755374,STUDIES IN CREATIVE ARTS AND WRITING,0.9,
UC_61587fcad7b0c43ebd755374,STUDIES IN HUMAN SOCIETY,4.08,
UC_61587fcad7b0c43ebd755374,TECHNOLOGY,0.37,
UC_6158801cd7b0c43ebd755375,BIOLOGICAL,2.23,
UC_6158801cd7b0c43ebd755375,CHEMICAL,0.56,
UC_6158801cd7b0c43ebd755375,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.31,
UC_6158801cd7b0c43ebd755375,EARTH,0.05,
UC_6158801cd7b0c43ebd755375,ECONOMICS,0.38,
UC_6158801cd7b0c43ebd755375,EDUCATION,2.6,
UC_6158801cd7b0c43ebd755375,ENGINEERING,3.35,
UC_6158801cd7b0c43ebd755375,ENVIRONMENTAL,0.05,
UC_6158801cd7b0c43ebd755375,INFORMATION AND COMPUTING,12.0,
UC_6158801cd7b0c43ebd755375,"LANGUAGE, COMMUNICATION AND CULTURE",0.14,
UC_6158801cd7b0c43ebd755375,MATHEMATICAL,3.6,
UC_6158801cd7b0c43ebd755375,MEDICAL AND HEALTH,6.49,
UC_6158801cd7b0c43ebd755375,OTHERS(IRRELEVANT),2.71,
UC_6158801cd7b0c43ebd755375,OTHERS(RELEVANT),4.34,
UC_6158801cd7b0c43ebd755375,PHYSICAL,1.87,
UC_6158801cd7b0c43ebd755375,PSYCHOLOGY AND COGNITIVE SCIENCES,2.27,
UC_6158801cd7b0c43ebd755375,STUDIES IN HUMAN SOCIETY,0.05,
UC_6158801cd7b0c43ebd755375,TECHNOLOGY,4.74,
UC_61588039d7b0c43ebd755376,AGRICULTURAL AND VETERINARY,1.92,
UC_61588039d7b0c43ebd755376,BIOLOGICAL,4.029999999999999,
UC_61588039d7b0c43ebd755376,CHEMICAL,0.2,
UC_61588039d7b0c43ebd755376,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.8500000000000001,
UC_61588039d7b0c43ebd755376,EARTH,0.2,
UC_61588039d7b0c43ebd755376,ENVIRONMENTAL,1.29,
UC_61588039d7b0c43ebd755376,MEDICAL AND HEALTH,0.28,
UC_61588039d7b0c43ebd755376,OTHERS(IRRELEVANT),0.28,
UC_61588039d7b0c43ebd755376,OTHERS(RELEVANT),1.6400000000000001,
UC_61588085d7b0c43ebd755377,AGRICULTURAL AND VETERINARY,4.38,
UC_61588085d7b0c43ebd755377,BIOLOGICAL,1.09,
UC_61588085d7b0c43ebd755377,BUILT ENVIRONMENT AND DESIGN,0.66,
UC_61588085d7b0c43ebd755377,CHEMICAL,0.71,
UC_61588085d7b0c43ebd755377,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.66,
UC_61588085d7b0c43ebd755377,EARTH,1.37,
UC_61588085d7b0c43ebd755377,ECONOMICS,0.5599999999999999,
UC_61588085d7b0c43ebd755377,EDUCATION,1.52,
UC_61588085d7b0c43ebd755377,ENGINEERING,2.4,
UC_61588085d7b0c43ebd755377,ENVIRONMENTAL,1.9300000000000002,
UC_61588085d7b0c43ebd755377,HISTORY AND ARCHAEOLOGY,1.25,
UC_61588085d7b0c43ebd755377,INFORMATION AND COMPUTING,1.6,
UC_61588085d7b0c43ebd755377,"LANGUAGE, COMMUNICATION AND CULTURE",7.07,
UC_61588085d7b0c43ebd755377,LAW AND LEGAL STUDIES,1.0699999999999998,
UC_61588085d7b0c43ebd755377,MATHEMATICAL,1.55,
UC_61588085d7b0c43ebd755377,MEDICAL AND HEALTH,2.04,
UC_61588085d7b0c43ebd755377,OTHERS(IRRELEVANT),12.49,
UC_61588085d7b0c43ebd755377,OTHERS(RELEVANT),5.14,
UC_61588085d7b0c43ebd755377,PHILOSOPHY AND RELIGIOUS STUDIES,0.06,
UC_61588085d7b0c43ebd755377,PHYSICAL,0.75,
UC_61588085d7b0c43ebd755377,PSYCHOLOGY AND COGNITIVE SCIENCES,1.7400000000000002,
UC_61588085d7b0c43ebd755377,STUDIES IN CREATIVE ARTS AND WRITING,7.93,
UC_61588085d7b0c43ebd755377,STUDIES IN HUMAN SOCIETY,9.38,
UC_61588085d7b0c43ebd755377,TECHNOLOGY,3.5,
UC_615880f0d7b0c43ebd755378,AGRICULTURAL AND VETERINARY,1.06,
UC_615880f0d7b0c43ebd755378,BIOLOGICAL,8.96,
UC_615880f0d7b0c43ebd755378,BUILT ENVIRONMENT AND DESIGN,3.5500000000000003,
UC_615880f0d7b0c43ebd755378,CHEMICAL,0.17,
UC_615880f0d7b0c43ebd755378,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",6.0600000000000005,
UC_615880f0d7b0c43ebd755378,EARTH,3.39,
UC_615880f0d7b0c43ebd755378,ECONOMICS,5.37,
UC_615880f0d7b0c43ebd755378,EDUCATION,1.5,
UC_615880f0d7b0c43ebd755378,ENGINEERING,3.8600000000000003,
UC_615880f0d7b0c43ebd755378,ENVIRONMENTAL,2.2600000000000002,
UC_615880f0d7b0c43ebd755378,INFORMATION AND COMPUTING,2.26,
UC_615880f0d7b0c43ebd755378,"LANGUAGE, COMMUNICATION AND CULTURE",0.23,
UC_615880f0d7b0c43ebd755378,LAW AND LEGAL STUDIES,2.65,
UC_615880f0d7b0c43ebd755378,MATHEMATICAL,3.87,
UC_615880f0d7b0c43ebd755378,MEDICAL AND HEALTH,19.73,
UC_615880f0d7b0c43ebd755378,OTHERS(IRRELEVANT),14.49,
UC_615880f0d7b0c43ebd755378,OTHERS(RELEVANT),10.120000000000001,
UC_615880f0d7b0c43ebd755378,PHYSICAL,2.18,
UC_615880f0d7b0c43ebd755378,PSYCHOLOGY AND COGNITIVE SCIENCES,2.43,
UC_615880f0d7b0c43ebd755378,STUDIES IN CREATIVE ARTS AND WRITING,0.75,
UC_615880f0d7b0c43ebd755378,STUDIES IN HUMAN SOCIETY,11.23,
UC_61588100d7b0c43ebd755379,AGRICULTURAL AND VETERINARY,2.34,
UC_61588100d7b0c43ebd755379,BIOLOGICAL,9.91,
UC_61588100d7b0c43ebd755379,CHEMICAL,3.3000000000000003,
UC_61588100d7b0c43ebd755379,EARTH,5.6,
UC_61588100d7b0c43ebd755379,ENGINEERING,5.82,
UC_61588100d7b0c43ebd755379,ENVIRONMENTAL,3.2800000000000002,
UC_61588100d7b0c43ebd755379,MEDICAL AND HEALTH,3.84,
UC_61588100d7b0c43ebd755379,OTHERS(IRRELEVANT),1.1600000000000001,
UC_61588100d7b0c43ebd755379,OTHERS(RELEVANT),1.62,
UC_61588100d7b0c43ebd755379,PHYSICAL,4.44,
UC_61588100d7b0c43ebd755379,PSYCHOLOGY AND COGNITIVE SCIENCES,1.35,
UC_61588100d7b0c43ebd755379,STUDIES IN HUMAN SOCIETY,0.05,
UC_61588100d7b0c43ebd755379,TECHNOLOGY,2.09,
UC_61588126d7b0c43ebd75537b,AGRICULTURAL AND VETERINARY,9.29,
UC_61588126d7b0c43ebd75537b,BIOLOGICAL,38.18,
UC_61588126d7b0c43ebd75537b,BUILT ENVIRONMENT AND DESIGN,0.91,
UC_61588126d7b0c43ebd75537b,CHEMICAL,1.09,
UC_61588126d7b0c43ebd75537b,EARTH,15.64,
UC_61588126d7b0c43ebd75537b,EDUCATION,0.19,
UC_61588126d7b0c43ebd75537b,ENGINEERING,0.79,
UC_61588126d7b0c43ebd75537b,ENVIRONMENTAL,7.82,
UC_61588126d7b0c43ebd75537b,HISTORY AND ARCHAEOLOGY,0.19,
UC_61588126d7b0c43ebd75537b,INFORMATION AND COMPUTING,0.08,
UC_61588126d7b0c43ebd75537b,"LANGUAGE, COMMUNICATION AND CULTURE",0.19,
UC_61588126d7b0c43ebd75537b,MATHEMATICAL,1.0,
UC_61588126d7b0c43ebd75537b,MEDICAL AND HEALTH,1.5499999999999998,
UC_61588126d7b0c43ebd75537b,OTHERS(IRRELEVANT),7.28,
UC_61588126d7b0c43ebd75537b,OTHERS(RELEVANT),3.73,
