Staff ID,value,weight
Canberra00374,"LANGUAGE, COMMUNICATION AND CULTURE",0.11
Canberra00424,OTHERS(RELEVANT),0.11
Canberra00294,OTHERS(RELEVANT),0.11
Canberra00338,STUDIES IN HUMAN SOCIETY,0.11
Canberra00126,PHYSICAL,0.1
Canberra00020,EDUCATION,0.1
Canberra00403,PHILOSOPHY AND RELIGIOUS STUDIES,0.1
Canberra00244,OTHERS(IRRELEVANT),0.1
Canberra00264,ECONOMICS,0.1
Canberra00315,LAW AND LEGAL STUDIES,0.1
Canberra00169,ENVIRONMENTAL,0.1
Canberra00256,BUILT ENVIRONMENT AND DESIGN,0.1
Canberra00403,EDUCATION,0.1
Canberra00277,"LANGUAGE, COMMUNICATION AND CULTURE",0.1
Canberra00401,STUDIES IN CREATIVE ARTS AND WRITING,0.1
Canberra00309,EDUCATION,0.1
Canberra00189,ENVIRONMENTAL,0.1
Canberra00169,EARTH,0.1
Canberra00356,MATHEMATICAL,0.1
Canberra00319,OTHERS(IRRELEVANT),0.1
Canberra00248,STUDIES IN CREATIVE ARTS AND WRITING,0.1
Canberra00044,MEDICAL AND HEALTH,0.1
Canberra00189,EARTH,0.1
Canberra00023,HISTORY AND ARCHAEOLOGY,0.1
Canberra00389,LAW AND LEGAL STUDIES,0.1
Canberra00163,PHYSICAL,0.1
Canberra00377,PSYCHOLOGY AND COGNITIVE SCIENCES,0.1
Canberra00337,PSYCHOLOGY AND COGNITIVE SCIENCES,0.1
Canberra00342,PSYCHOLOGY AND COGNITIVE SCIENCES,0.1
Canberra00291,MEDICAL AND HEALTH,0.1
Canberra00248,INFORMATION AND COMPUTING,0.1
Canberra00169,CHEMICAL,0.1
Canberra00131,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.1
Canberra00421,ECONOMICS,0.09
Canberra00020,LAW AND LEGAL STUDIES,0.09
Canberra00166,BIOLOGICAL,0.09
Canberra00324,MEDICAL AND HEALTH,0.09
Canberra00148,ENVIRONMENTAL,0.09
Canberra00411,STUDIES IN CREATIVE ARTS AND WRITING,0.09
Canberra00430,ENGINEERING,0.09
Canberra00088,EDUCATION,0.09
Canberra00392,INFORMATION AND COMPUTING,0.09
Canberra00243,BIOLOGICAL,0.09
Canberra00354,MEDICAL AND HEALTH,0.09
Canberra00353,HISTORY AND ARCHAEOLOGY,0.09
Canberra00015,CHEMICAL,0.09
Canberra00353,LAW AND LEGAL STUDIES,0.09
Canberra00248,LAW AND LEGAL STUDIES,0.09
Canberra00224,TECHNOLOGY,0.09
Canberra00091,PHYSICAL,0.09
Canberra00131,ENGINEERING,0.09
Canberra00434,PHYSICAL,0.09
Canberra00022,PHYSICAL,0.09
Canberra00432,"LANGUAGE, COMMUNICATION AND CULTURE",0.09
Canberra00153,EARTH,0.09
Canberra00001,PHILOSOPHY AND RELIGIOUS STUDIES,0.09
Canberra00435,BUILT ENVIRONMENT AND DESIGN,0.09
Canberra00039,LAW AND LEGAL STUDIES,0.09
Canberra00270,LAW AND LEGAL STUDIES,0.09
Canberra00423,"LANGUAGE, COMMUNICATION AND CULTURE",0.09
Canberra00225,HISTORY AND ARCHAEOLOGY,0.09
Canberra00278,ENVIRONMENTAL,0.09
Canberra00225,STUDIES IN HUMAN SOCIETY,0.09
Canberra00167,OTHERS(IRRELEVANT),0.09
Canberra00432,EDUCATION,0.08
Canberra00431,MEDICAL AND HEALTH,0.08
Canberra00427,INFORMATION AND COMPUTING,0.08
Canberra00440,LAW AND LEGAL STUDIES,0.08
Canberra00451,OTHERS(RELEVANT),0.08
Canberra00421,ENVIRONMENTAL,0.08
Canberra00368,STUDIES IN CREATIVE ARTS AND WRITING,0.08
Canberra00357,HISTORY AND ARCHAEOLOGY,0.08
Canberra00357,TECHNOLOGY,0.08
Canberra00091,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.08
Canberra00323,LAW AND LEGAL STUDIES,0.08
Canberra00098,LAW AND LEGAL STUDIES,0.08
Canberra00314,ENGINEERING,0.08
Canberra00309,PSYCHOLOGY AND COGNITIVE SCIENCES,0.08
Canberra00215,BUILT ENVIRONMENT AND DESIGN,0.08
Canberra00300,ENGINEERING,0.08
Canberra00122,ENGINEERING,0.08
Canberra00133,CHEMICAL,0.08
Canberra00281,ECONOMICS,0.08
Canberra00277,LAW AND LEGAL STUDIES,0.08
Canberra00261,HISTORY AND ARCHAEOLOGY,0.08
Canberra00258,OTHERS(IRRELEVANT),0.08
Canberra00163,"LANGUAGE, COMMUNICATION AND CULTURE",0.08
Canberra00171,OTHERS(RELEVANT),0.08
Canberra00244,HISTORY AND ARCHAEOLOGY,0.08
Canberra00244,STUDIES IN CREATIVE ARTS AND WRITING,0.08
Canberra00420,OTHERS(RELEVANT),0.08
Canberra00183,EARTH,0.08
Canberra00189,INFORMATION AND COMPUTING,0.08
Canberra00190,ENGINEERING,0.08
Canberra00233,PHILOSOPHY AND RELIGIOUS STUDIES,0.08
Canberra00230,STUDIES IN HUMAN SOCIETY,0.08
Canberra00368,PSYCHOLOGY AND COGNITIVE SCIENCES,0.08
Canberra00215,AGRICULTURAL AND VETERINARY,0.08
Canberra00059,ECONOMICS,0.08
Canberra00020,"LANGUAGE, COMMUNICATION AND CULTURE",0.08
Canberra00039,TECHNOLOGY,0.08
Canberra00401,MATHEMATICAL,0.08
Canberra00397,AGRICULTURAL AND VETERINARY,0.08
Canberra00403,EARTH,0.08
Canberra00392,PHYSICAL,0.08
Canberra00047,LAW AND LEGAL STUDIES,0.08
Canberra00403,ENVIRONMENTAL,0.08
Canberra00034,MEDICAL AND HEALTH,0.08
Canberra00409,OTHERS(IRRELEVANT),0.08
Canberra00047,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.08
Canberra00013,TECHNOLOGY,0.08
Canberra00411,MATHEMATICAL,0.07
Canberra00225,BIOLOGICAL,0.07
Canberra00224,BIOLOGICAL,0.07
Canberra00276,TECHNOLOGY,0.07
Canberra00276,ENGINEERING,0.07
Canberra00224,ENGINEERING,0.07
Canberra00136,CHEMICAL,0.07
Canberra00137,"LANGUAGE, COMMUNICATION AND CULTURE",0.07
Canberra00225,PHYSICAL,0.07
Canberra00156,PSYCHOLOGY AND COGNITIVE SCIENCES,0.07
Canberra00156,STUDIES IN CREATIVE ARTS AND WRITING,0.07
Canberra00156,"LANGUAGE, COMMUNICATION AND CULTURE",0.07
Canberra00261,STUDIES IN CREATIVE ARTS AND WRITING,0.07
Canberra00448,PSYCHOLOGY AND COGNITIVE SCIENCES,0.07
Canberra00418,HISTORY AND ARCHAEOLOGY,0.07
Canberra00233,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.07
Canberra00261,PSYCHOLOGY AND COGNITIVE SCIENCES,0.07
Canberra00432,ECONOMICS,0.07
Canberra00294,EARTH,0.07
Canberra00258,HISTORY AND ARCHAEOLOGY,0.07
Canberra00403,LAW AND LEGAL STUDIES,0.07
Canberra00253,OTHERS(RELEVANT),0.07
Canberra00169,OTHERS(IRRELEVANT),0.07
Canberra00276,INFORMATION AND COMPUTING,0.07
Canberra00110,OTHERS(IRRELEVANT),0.07
Canberra00294,ENVIRONMENTAL,0.07
Canberra00309,BIOLOGICAL,0.07
Canberra00349,PSYCHOLOGY AND COGNITIVE SCIENCES,0.07
Canberra00333,EDUCATION,0.07
Canberra00424,BUILT ENVIRONMENT AND DESIGN,0.07
Canberra00379,ENVIRONMENTAL,0.07
Canberra00093,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.07
Canberra00428,EARTH,0.07
Canberra00379,EARTH,0.07
Canberra00098,ENGINEERING,0.07
Canberra00389,INFORMATION AND COMPUTING,0.07
Canberra00379,STUDIES IN CREATIVE ARTS AND WRITING,0.07
Canberra00314,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.07
Canberra00357,OTHERS(RELEVANT),0.07
Canberra00309,CHEMICAL,0.07
Canberra00062,ENGINEERING,0.07
Canberra00307,BUILT ENVIRONMENT AND DESIGN,0.07
Canberra00397,ENVIRONMENTAL,0.07
Canberra00303,MEDICAL AND HEALTH,0.07
Canberra00115,ENGINEERING,0.07
Canberra00131,ENVIRONMENTAL,0.07
Canberra00131,BIOLOGICAL,0.07
Canberra00202,STUDIES IN HUMAN SOCIETY,0.06
Canberra00079,"LANGUAGE, COMMUNICATION AND CULTURE",0.06
Canberra00196,PHILOSOPHY AND RELIGIOUS STUDIES,0.06
Canberra00213,INFORMATION AND COMPUTING,0.06
Canberra00089,TECHNOLOGY,0.06
Canberra00196,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.06
Canberra00089,"LANGUAGE, COMMUNICATION AND CULTURE",0.06
Canberra00091,ECONOMICS,0.06
Canberra00435,TECHNOLOGY,0.06
Canberra00023,PSYCHOLOGY AND COGNITIVE SCIENCES,0.06
Canberra00034,ENGINEERING,0.06
Canberra00175,ECONOMICS,0.06
Canberra00091,LAW AND LEGAL STUDIES,0.06
Canberra00166,TECHNOLOGY,0.06
Canberra00091,HISTORY AND ARCHAEOLOGY,0.06
Canberra00166,ENGINEERING,0.06
Canberra00435,PSYCHOLOGY AND COGNITIVE SCIENCES,0.06
Canberra00160,TECHNOLOGY,0.06
Canberra00098,HISTORY AND ARCHAEOLOGY,0.06
Canberra00160,ENGINEERING,0.06
Canberra00159,ENGINEERING,0.06
Canberra00111,ENGINEERING,0.06
Canberra00082,OTHERS(IRRELEVANT),0.06
Canberra00082,BIOLOGICAL,0.06
Canberra00000,BIOLOGICAL,0.06
Canberra00221,ENVIRONMENTAL,0.06
Canberra00275,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.06
Canberra00377,INFORMATION AND COMPUTING,0.06
Canberra00272,STUDIES IN CREATIVE ARTS AND WRITING,0.06
Canberra00272,PSYCHOLOGY AND COGNITIVE SCIENCES,0.06
Canberra00295,MATHEMATICAL,0.06
Canberra00295,"LANGUAGE, COMMUNICATION AND CULTURE",0.06
Canberra00357,ENVIRONMENTAL,0.06
Canberra00378,EARTH,0.06
Canberra00383,ECONOMICS,0.06
Canberra00357,EARTH,0.06
Canberra00258,EARTH,0.06
Canberra00401,ENGINEERING,0.06
Canberra00252,MEDICAL AND HEALTH,0.06
Canberra00250,"LANGUAGE, COMMUNICATION AND CULTURE",0.06
Canberra00250,LAW AND LEGAL STUDIES,0.06
Canberra00249,LAW AND LEGAL STUDIES,0.06
Canberra00401,LAW AND LEGAL STUDIES,0.06
Canberra00404,BUILT ENVIRONMENT AND DESIGN,0.06
Canberra00404,OTHERS(IRRELEVANT),0.06
Canberra00409,MEDICAL AND HEALTH,0.06
Canberra00297,PHILOSOPHY AND RELIGIOUS STUDIES,0.06
Canberra00233,STUDIES IN CREATIVE ARTS AND WRITING,0.06
Canberra00410,PHILOSOPHY AND RELIGIOUS STUDIES,0.06
Canberra00333,BIOLOGICAL,0.06
Canberra00411,LAW AND LEGAL STUDIES,0.06
Canberra00328,EARTH,0.06
Canberra00328,CHEMICAL,0.06
Canberra00327,STUDIES IN CREATIVE ARTS AND WRITING,0.06
Canberra00224,ENVIRONMENTAL,0.06
Canberra00294,MEDICAL AND HEALTH,0.06
Canberra00333,PSYCHOLOGY AND COGNITIVE SCIENCES,0.05
Canberra00337,INFORMATION AND COMPUTING,0.05
Canberra00058,ENGINEERING,0.05
Canberra00377,PHYSICAL,0.05
Canberra00080,EDUCATION,0.05
Canberra00377,ENGINEERING,0.05
Canberra00079,AGRICULTURAL AND VETERINARY,0.05
Canberra00316,LAW AND LEGAL STUDIES,0.05
Canberra00389,PHILOSOPHY AND RELIGIOUS STUDIES,0.05
Canberra00047,TECHNOLOGY,0.05
Canberra00023,ENGINEERING,0.05
Canberra00018,INFORMATION AND COMPUTING,0.05
Canberra00415,"LANGUAGE, COMMUNICATION AND CULTURE",0.05
Canberra00001,"LANGUAGE, COMMUNICATION AND CULTURE",0.05
Canberra00001,TECHNOLOGY,0.05
Canberra00316,HISTORY AND ARCHAEOLOGY,0.05
Canberra00120,PHILOSOPHY AND RELIGIOUS STUDIES,0.05
Canberra00102,"LANGUAGE, COMMUNICATION AND CULTURE",0.05
Canberra00105,ENVIRONMENTAL,0.05
Canberra00210,HISTORY AND ARCHAEOLOGY,0.05
Canberra00205,EDUCATION,0.05
Canberra00202,"LANGUAGE, COMMUNICATION AND CULTURE",0.05
Canberra00202,STUDIES IN CREATIVE ARTS AND WRITING,0.05
Canberra00224,EDUCATION,0.05
Canberra00202,BUILT ENVIRONMENT AND DESIGN,0.05
Canberra00196,"LANGUAGE, COMMUNICATION AND CULTURE",0.05
Canberra00238,TECHNOLOGY,0.05
Canberra00238,"LANGUAGE, COMMUNICATION AND CULTURE",0.05
Canberra00242,PSYCHOLOGY AND COGNITIVE SCIENCES,0.05
Canberra00242,OTHERS(RELEVANT),0.05
Canberra00248,MEDICAL AND HEALTH,0.05
Canberra00257,PHYSICAL,0.05
Canberra00165,HISTORY AND ARCHAEOLOGY,0.05
Canberra00258,TECHNOLOGY,0.05
Canberra00258,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.05
Canberra00432,MATHEMATICAL,0.05
Canberra00431,OTHERS(IRRELEVANT),0.05
Canberra00158,PSYCHOLOGY AND COGNITIVE SCIENCES,0.05
Canberra00157,EDUCATION,0.05
Canberra00273,BUILT ENVIRONMENT AND DESIGN,0.05
Canberra00275,BUILT ENVIRONMENT AND DESIGN,0.05
Canberra00125,BIOLOGICAL,0.05
Canberra00122,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.05
Canberra00297,EDUCATION,0.05
Canberra00221,MEDICAL AND HEALTH,0.05
Canberra00114,TECHNOLOGY,0.05
Canberra00299,LAW AND LEGAL STUDIES,0.05
Canberra00307,BIOLOGICAL,0.05
Canberra00244,STUDIES IN HUMAN SOCIETY,0.05
