,Name,Tag,Weight
43989,Maree Sainsbury,Literary Marketplace,0.11
43990,Maree Sainsbury,Literary Works,0.11
43991,Maree Sainsbury,Proprietors,0.1
43992,Maree Sainsbury,Conception,0.09
43993,Maree Sainsbury,Import,0.08
43994,Maree Sainsbury,Reception,0.08
43995,Maree Sainsbury,Parliamentary,0.08
43996,Maree Sainsbury,Inconsistency,0.07
43997,Maree Sainsbury,Creator,0.07
43998,Maree Sainsbury,Victorian Era,1.0
43999,Maree Sainsbury,act,0.46
44000,Maree Sainsbury,Law,0.59
44001,Maree Sainsbury,literature,0.48
44002,Maree Sainsbury,Rhetoric,0.4
44003,Maree Sainsbury,Copyright Law,0.42
44004,Maree Sainsbury,book trade,0.93
44005,Maree Sainsbury,Contemporary Attitudes,0.89
44006,Maree Sainsbury,Colonial Australia,0.89
44007,Maree Sainsbury,Parliamentary Debates,0.84
44008,Maree Sainsbury,Design protection,1.0
44009,Maree Sainsbury,Intellectual Property Organisation,0.86
44010,Maree Sainsbury,Industrial Designs,0.78
44011,Maree Sainsbury,informed consent,0.59
44012,Maree Sainsbury,symbol,0.51
44013,Maree Sainsbury,Literary Culture,0.67
44014,Maree Sainsbury,National Literature,0.38
44015,Maree Sainsbury,Reprint,0.35
44016,Maree Sainsbury,Reader,0.33
44017,Maree Sainsbury,statutory interpretation,1.0
44018,Maree Sainsbury,chaos,0.78
44019,Maree Sainsbury,High Court,0.4
44020,Maree Sainsbury,moral rights,1.0
44021,Maree Sainsbury,satire,0.92
44022,Maree Sainsbury,economic rights,0.84
44023,Maree Sainsbury,honor,0.74
44024,Maree Sainsbury,reputation,0.66
44025,Abu Saleh,Importer,1.0
44026,Abu Saleh,Bangladesh,0.16
44027,Abu Saleh,Comparative Study,0.3
44028,Abu Saleh,Supplier Relationships,0.29
44029,Abu Saleh,Structural Equation Modeling,0.26
44030,Abu Saleh,Corporate Social Responsibility,0.24
44031,Abu Saleh,Developing Countries,0.23
44032,Abu Saleh,Suppliers,0.22
44033,Abu Saleh,Islamic Banking,0.21
44034,Abu Saleh,Conceptual Framework,0.2
44035,Abu Saleh,Retail,0.18
44036,Abu Saleh,Islamic Financial Institutions,0.18
44037,Abu Saleh,Banking Services,0.17
44038,Abu Saleh,Small and Medium-sized Enterprises (SMEs),0.16
44039,Abu Saleh,Service Quality,0.16
44040,Abu Saleh,Importing,0.15
44041,Abu Saleh,Relationship Commitment,0.15
44042,Abu Saleh,Emerging Markets,0.14
44043,Abu Saleh,Emerging Asian Countries,0.14
44044,Abu Saleh,Internationalization Process,0.14
44045,Abu Saleh,Internationalization,0.12
44046,Abu Saleh,Communication,0.12
44047,Abu Saleh,Exporters,0.11
44048,Abu Saleh,Resource-based Perspective,0.11
44049,Abu Saleh,Buyer Behavior,0.1
44050,Abu Saleh,Consumer Health,0.1
44051,Abu Saleh,Opportunism,0.1
44052,Abu Saleh,Quality of Service,0.1
44053,Abu Saleh,Tertiary Education,0.1
44054,Abu Saleh,Ethical Standards,0.1
44055,Abu Saleh,Organic Food,0.1
44056,Abu Saleh,Internal Marketing,0.1
44057,Abu Saleh,Education Sector,0.1
44058,Abu Saleh,Specific Investments,0.1
44059,Abu Saleh,Performance,0.1
44060,Abu Saleh,Small to Medium-sized Enterprises,0.1
44061,Abu Saleh,Social Entrepreneurship,0.09
44062,Abu Saleh,Relationship Management,0.09
44063,Abu Saleh,Service Performance,0.09
44064,Abu Saleh,Resource-based View,0.08
44065,Abu Saleh,Customer Perception,0.08
44066,Abu Saleh,Shopping,0.08
44067,Abu Saleh,Innovation Capability,0.08
44068,Abu Saleh,Pakistan,0.08
44069,Abu Saleh,Consumer Attitudes,0.08
44070,Abu Saleh,Latin America,0.08
44071,Abu Saleh,Comparative Research,0.08
44072,Abu Saleh,Business Sector,0.08
44073,Abu Saleh,corporate social responsibility,0.29
44074,Abu Saleh,public advocate,0.21
44075,Abu Saleh,internationalization,0.16
44076,Abu Saleh,commitment,0.09
44077,Abu Saleh,supplier,0.08
44078,Abu Saleh,firm,0.08
44079,Abu Saleh,health professionals,0.07
44080,Abu Saleh,bank,0.07
44081,Abu Saleh,customer,0.07
44082,Abu Saleh,driver,0.06
44083,Abu Saleh,social media,0.06
44084,Abu Saleh,human rights,0.06
44085,Abu Saleh,acceptance,0.05
44086,Abu Saleh,paradigm,0.05
44087,Abu Saleh,private university,0.05
44088,Abu Saleh,Social Media,1.0
44089,Abu Saleh,Health,0.56
44090,Abu Saleh,Privacy,0.26
44091,Abu Saleh,Social Distance,0.18
44092,Abu Saleh,Health Care Sector,0.13
44093,Abu Saleh,health professionals,1.0
44094,Abu Saleh,social media,0.88
44095,Abu Saleh,acceptance,0.76
44096,Abu Saleh,Healthcare,0.17
44097,Abu Saleh,Small to Medium-sized Enterprises,1.0
44098,Abu Saleh,Supplier Relationships,0.52
44099,Abu Saleh,Importer,1.0
44100,Abu Saleh,Relationship Commitment,1.0
44101,Abu Saleh,Buyer-supplier Relationships,0.13
44102,Abu Saleh,Organic Food,1.0
44103,Abu Saleh,Bangladesh,0.23
44104,Abu Saleh,Shopping,0.69
44105,Abu Saleh,Food Markets,0.45
44106,Abu Saleh,Structural Equation Modeling,0.17
44107,Abu Saleh,Retail,1.0
44108,Abu Saleh,Well-being,0.69
44109,Abu Saleh,Supermarkets,0.54
44110,Abu Saleh,Customer Satisfaction,0.3
44111,Abu Saleh,Chile,0.26
44112,Abu Saleh,Emerging Asian Countries,1.0
44113,Abu Saleh,Internationalization Process,0.82
44114,Abu Saleh,internationalization,0.68
44115,Abu Saleh,supplier,0.7
44116,Abu Saleh,Managers,0.61
44117,Abu Saleh,Consumer Health,1.0
44118,Abu Saleh,Media Usage,0.34
44119,Abu Saleh,Self-efficacy,0.18
44120,Abu Saleh,Delivery of Health Care,0.47
44121,Abu Saleh,Interviews,0.17
44122,Abu Saleh,Corporate Social Responsibility,1.0
44123,Abu Saleh,Internationalization,0.82
44124,Abu Saleh,corporate social responsibility,1.0
44125,Abu Saleh,firm,0.52
44126,Abu Saleh,Service Performance,0.92
44127,Abu Saleh,bank,0.74
44128,Abu Saleh,customer,0.71
44129,Abu Saleh,Conventional,0.6
44130,Abu Saleh,Social Entrepreneurship,1.0
44131,Abu Saleh,Conceptual Framework,0.89
44132,Abu Saleh,Sustainable development,0.51
44133,Abu Saleh,Entrepreneurship Research,0.25
44134,Abu Saleh,Social Sustainability,0.24
44135,Abu Saleh,Consumer Attitudes,0.82
44136,Abu Saleh,Motion pictures,0.38
44137,Abu Saleh,Entertainment Industry,0.37
44138,Abu Saleh,Consumer Belief,0.37
44139,Abu Saleh,Islamic Financial Institutions,1.0
44140,Abu Saleh,Banking Services,0.96
44141,Abu Saleh,Comparative Study,0.87
44142,Abu Saleh,Islamic Banking,1.0
44143,Abu Saleh,Innovation Capability,0.93
44144,Abu Saleh,Small and Medium-sized Enterprises (SMEs),0.49
44145,Abu Saleh,Resource-based View,0.44
44146,Abu Saleh,private university,0.65
44147,Abu Saleh,education,0.31
44148,Abu Saleh,student,0.25
44149,Abu Saleh,pricing,0.14
44150,Abu Saleh,Relationship Management,1.0
44151,Abu Saleh,Research Agenda,0.83
44152,Abu Saleh,International Management,0.54
44153,Abu Saleh,public advocate,1.0
44154,Abu Saleh,lack,0.19
44155,Abu Saleh,economic growth,0.22
44156,Abu Saleh,driver,0.16
44157,Abu Saleh,legitimacy,0.2
44158,Abu Saleh,Tertiary Education,1.0
44159,Abu Saleh,Internal Marketing,0.99
44160,Abu Saleh,Education Sector,0.98
44161,Abu Saleh,Pakistan,0.8
44162,Abu Saleh,Service Quality,0.61
44163,Abu Saleh,Industry,1.0
44164,Abu Saleh,Information technology,0.33
44165,Abu Saleh,Communication,0.19
44166,Abu Saleh,Suppliers,0.24
44167,Abu Saleh,International Business,0.26
44168,Abu Saleh,Developing Nations,0.19
44169,Abu Saleh,Developing Countries,0.57
44170,Abu Saleh,Environmental Uncertainty,0.21
44171,Abu Saleh,Emerging Markets,0.51
44172,Abu Saleh,Intermediation,0.43
44173,Abu Saleh,Predictors,0.4
44174,Abu Saleh,Buyer Behavior,0.98
44175,Abu Saleh,Importing,0.32
44176,Abu Saleh,Endogenous Variables,0.42
44177,Abu Saleh,Goods,0.79
44178,Abu Saleh,Banking Sector,0.76
44179,Abu Saleh,Quality of Service,0.73
44180,Abu Saleh,Comparative Research,0.56
44181,Abu Saleh,empirical research,0.15
44182,Abu Saleh,Resource-based Perspective,1.0
44183,Abu Saleh,Emerging Economies,0.32
44184,Abu Saleh,Performance,0.28
44185,Abu Saleh,human rights,0.62
44186,Abu Saleh,stakeholder management,0.33
44187,Abu Saleh,Code of Conduct,0.24
44188,Abu Saleh,world order,0.24
44189,Abu Saleh,Latin America,0.85
44190,Abu Saleh,Ethical Standards,0.86
44191,Abu Saleh,Business Sector,0.66
44192,Abu Saleh,Risk Mitigation,0.26
44193,Abu Saleh,Indian Economy,0.25
44194,Karam Sallam,Differential Evolution Algorithm,0.93
44195,Karam Sallam,Differential Evolution,1.0
44196,Karam Sallam,Optimization Problem,0.35
44197,Karam Sallam,Operator,0.36
44198,Karam Sallam,Performance,0.1
44199,Karam Sallam,Parameter Adaptation,0.24
44200,Karam Sallam,Optimization Model,0.22
44201,Karam Sallam,Search Algorithm,0.2
44202,Karam Sallam,Constrained Optimization Problem,0.19
44203,Karam Sallam,Training,0.18
44204,Karam Sallam,Convergence Speed,0.16
44205,Karam Sallam,History,0.13
44206,Karam Sallam,Predict,0.16
44207,Karam Sallam,Neural Networks,0.16
44208,Karam Sallam,Evolutionary Algorithms,0.15
44209,Karam Sallam,Population Size,0.14
44210,Karam Sallam,Evolution Operator,0.13
44211,Karam Sallam,Lymphocytes,0.13
44212,Karam Sallam,Framework,0.12
44213,Karam Sallam,Classification Algorithm,0.12
44214,Karam Sallam,Experimental Results,0.12
44215,Karam Sallam,Feature Selection,0.11
44216,Karam Sallam,Reduct,0.11
44217,Karam Sallam,Exploitation,0.11
44218,Karam Sallam,Optimization Algorithm,0.1
44219,Karam Sallam,Machine Learning,0.09
44220,Karam Sallam,Blood,0.08
44221,Karam Sallam,High Accuracy,0.09
44222,Karam Sallam,Infection,0.08
44223,Karam Sallam,Economics,0.05
44224,Karam Sallam,Life,0.07
44225,Karam Sallam,Count,0.07
44226,Karam Sallam,Prediction,0.07
44227,Karam Sallam,Classify,0.06
44228,Karam Sallam,Differential operator,0.06
44229,Karam Sallam,Diversification,0.06
44230,Karam Sallam,Evaluation,0.05
44231,Karam Sallam,Distinct,0.06
44232,Karam Sallam,Accelerate,0.05
44233,Karam Sallam,Mathematical operators,0.69
44234,Karam Sallam,Reinforcement learning,0.36
44235,Karam Sallam,Evolutionary algorithms,0.28
44236,Karam Sallam,Bitcoin,0.26
44237,Karam Sallam,Constrained optimization,0.25
44238,Karam Sallam,Predictive analytics,0.23
44239,Karam Sallam,Parameter extraction,0.22
44240,Karam Sallam,Swarm intelligence,0.21
44241,Karam Sallam,Finance,0.2
44242,Karam Sallam,DNA,0.18
44243,Karam Sallam,Deep learning,0.17
44244,Karam Sallam,Supply chains,0.17
44245,Karam Sallam,Design of experiments,0.16
44246,Karam Sallam,Diodes,0.16
44247,Karam Sallam,Teaching,0.15
44248,Karam Sallam,Identification (control systems),0.15
44249,Karam Sallam,Scheduling,0.14
44250,Karam Sallam,Decision making,0.12
44251,Karam Sallam,Internet,0.12
44252,Karam Sallam,Planning,0.11
44253,Karam Sallam,Uncertainty,0.11
44254,Karam Sallam,Neural networks,0.1
44255,Karam Sallam,Covariance matrix,0.07
44256,Karam Sallam,Photovoltaic cells,0.07
44257,Karam Sallam,Feature extraction,0.06
44258,Karam Sallam,Machine learning,0.06
44259,Karam Sallam,Miners,0.05
44260,Karam Sallam,Factor analysis,0.05
44261,Karam Sallam,Decision-making Model,0.28
44262,Karam Sallam,Constrained Optimization,0.27
44263,Karam Sallam,Workforce Planning,0.25
44264,Karam Sallam,Simulation Optimization,0.24
44265,Karam Sallam,Problem Solving,0.17
44266,Karam Sallam,Military,0.11
44267,Karam Sallam,Supply Chain,0.1
44268,Karam Sallam,Dynamic Simulation,0.08
44269,Karam Sallam,Costs,0.07
44270,Karam Sallam,System Dynamics,0.07
44271,Karam Sallam,Simulation Model,0.06
44272,Karam Sallam,Equality,0.05
44273,Indira Samarawickrema,Visceral Leishmaniasis,1.0
44274,Indira Samarawickrema,Bangladesh,0.97
44275,Indira Samarawickrema,Systematic Reviews,0.62
44276,Indira Samarawickrema,Impetigo,0.6
44277,Indira Samarawickrema,Students,0.57
44278,Indira Samarawickrema,Network Meta-Analysis,0.56
44279,Indira Samarawickrema,Asian Americans,0.5
44280,Indira Samarawickrema,Knee Osteoarthritis,0.44
44281,Indira Samarawickrema,Solar System,0.44
44282,Indira Samarawickrema,Venous Thromboembolism,0.44
44283,Indira Samarawickrema,Health,0.43
44284,Indira Samarawickrema,Early Diagnosis,0.33
44285,Indira Samarawickrema,Lung Neoplasms,0.32
44286,Indira Samarawickrema,Depression,0.26
44287,Indira Samarawickrema,Exercise,0.26
44288,Indira Samarawickrema,Safety,0.24
44289,Indira Samarawickrema,Pain,0.23
44290,Indira Samarawickrema,Public Health,0.23
44291,Indira Samarawickrema,Population,0.2
44292,Indira Samarawickrema,ozenoxacin,0.19
44293,Indira Samarawickrema,Gray Literature,0.17
44294,Indira Samarawickrema,retapamulin,0.17
44295,Indira Samarawickrema,Registries,0.14
44296,Indira Samarawickrema,Therapeutics,0.14
44297,Indira Samarawickrema,Family Conflict,0.14
44298,Indira Samarawickrema,Psychology,0.13
44299,Indira Samarawickrema,Mass Drug Administration,0.13
44300,Indira Samarawickrema,Pressure,0.13
44301,Indira Samarawickrema,Risk Assessment,0.11
44302,Indira Samarawickrema,Meta-Analysis,0.1
44303,Indira Samarawickrema,Permethrin,0.09
44304,Indira Samarawickrema,Randomized Controlled Trials,0.09
44305,Indira Samarawickrema,Interviews,0.09
44306,Indira Samarawickrema,PubMed,0.09
44307,Indira Samarawickrema,Outcome Assessment (Health Care),0.08
44308,Indira Samarawickrema,Databases,0.08
44309,Indira Samarawickrema,Mental Health,0.08
44310,Indira Samarawickrema,Public Policy,0.07
44311,Indira Samarawickrema,Clinical Trials,0.07
44312,Indira Samarawickrema,Chronic Pain,0.07
44313,Indira Samarawickrema,Penicillin G Benzathine,0.07
44314,Indira Samarawickrema,Administrative Personnel,0.06
44315,Indira Samarawickrema,Health Policy,0.06
44316,Indira Samarawickrema,Gray Matter,0.06
44317,Indira Samarawickrema,Guidelines,0.06
44318,Indira Samarawickrema,Sunscreening Agents,0.06
44319,Indira Samarawickrema,Patient Compliance,0.06
44320,Indira Samarawickrema,health,0.8
44321,Indira Samarawickrema,equity,0.65
44322,Indira Samarawickrema,Sri Lanka,0.43
44323,Indira Samarawickrema,gender,0.4
44324,Indira Samarawickrema,chronic illness,0.4
44325,Indira Samarawickrema,American,0.31
44326,Indira Samarawickrema,well-being,0.27
44327,Indira Samarawickrema,leader,0.26
44328,Indira Samarawickrema,management,0.19
44329,Indira Samarawickrema,care access,0.18
44330,Indira Samarawickrema,Teaching,0.17
44331,Indira Samarawickrema,health insurance coverage,0.17
44332,Indira Samarawickrema,individual freedom,0.17
44333,Indira Samarawickrema,community research,0.16
44334,Indira Samarawickrema,career,0.16
44335,Indira Samarawickrema,government supervision,0.15
44336,Indira Samarawickrema,curriculum,0.14
44337,Indira Samarawickrema,learning,0.14
44338,Indira Samarawickrema,risk behavior,0.13
44339,Indira Samarawickrema,student,0.13
44340,Indira Samarawickrema,health policy,0.12
44341,Indira Samarawickrema,environmental damage,0.11
44342,Indira Samarawickrema,opposition,0.1
44343,Indira Samarawickrema,interview,0.09
44344,Indira Samarawickrema,autonomy,0.09
44345,Indira Samarawickrema,health care,0.09
44346,Indira Samarawickrema,learning objective,0.09
44347,Indira Samarawickrema,resources,0.08
44348,Indira Samarawickrema,deficit,0.07
44349,Indira Samarawickrema,discourse,0.07
44350,Indira Samarawickrema,public health,0.07
44351,Indira Samarawickrema,responsibility,0.07
44352,Indira Samarawickrema,questionnaire,0.06
44353,Indira Samarawickrema,graduate,0.05
44354,Indira Samarawickrema,human being,0.05
44355,Indira Samarawickrema,Schools of medicine,0.05
44356,Indira Samarawickrema,rural area,0.05
44357,Indira Samarawickrema,alumni,0.05
44358,Indira Samarawickrema,Network Meta-Analysis,0.92
44359,Indira Samarawickrema,Systematic Reviews,0.51
44360,Indira Samarawickrema,Safety,0.38
44361,Indira Samarawickrema,Gray Literature,0.28
44362,Indira Samarawickrema,Registries,0.17
44363,Indira Samarawickrema,Impetigo,1.0
44364,Indira Samarawickrema,ozenoxacin,0.32
44365,Indira Samarawickrema,retapamulin,0.28
44366,Indira Samarawickrema,Mass Drug Administration,0.22
44367,Indira Samarawickrema,Venous Thromboembolism,1.0
44368,Indira Samarawickrema,Lung Neoplasms,0.73
44369,Indira Samarawickrema,Anticoagulants,0.14
44370,Indira Samarawickrema,Risk Assessment,0.12
44371,Indira Samarawickrema,Thrombosis,0.11
44372,Indira Samarawickrema,health,0.71
44373,Indira Samarawickrema,Teaching,0.95
44374,Indira Samarawickrema,curriculum,0.79
44375,Indira Samarawickrema,learning,0.76
44376,Indira Samarawickrema,learning objective,0.51
44377,Indira Samarawickrema,Solar System,1.0
44378,Indira Samarawickrema,Students,0.57
44379,Indira Samarawickrema,Sunscreening Agents,0.14
44380,Indira Samarawickrema,Medical Students,0.11
44381,Indira Samarawickrema,Age Groups,0.08
44382,Indira Samarawickrema,equity,0.54
44383,Indira Samarawickrema,gender,0.61
44384,Indira Samarawickrema,health insurance coverage,0.53
44385,Indira Samarawickrema,individual freedom,0.52
44386,Indira Samarawickrema,Gender Equity,1.0
44387,Indira Samarawickrema,Well-being,0.56
44388,Indira Samarawickrema,well-being,0.45
44389,Indira Samarawickrema,Health,0.4
44390,Indira Samarawickrema,Visceral Leishmaniasis,1.0
44391,Indira Samarawickrema,Bangladesh,0.97
44392,Indira Samarawickrema,Interviews,0.13
44393,Indira Samarawickrema,Medical Records,0.08
44394,Indira Samarawickrema,leader,1.0
44395,Indira Samarawickrema,career,0.61
44396,Indira Samarawickrema,student,0.39
44397,Indira Samarawickrema,rural area,0.19
44398,Indira Samarawickrema,Knee Osteoarthritis,1.0
44399,Indira Samarawickrema,Exercise,0.59
44400,Indira Samarawickrema,Pain,0.52
44401,Indira Samarawickrema,Pressure,0.29
44402,Indira Samarawickrema,Chronic Pain,0.16
44403,Indira Samarawickrema,Asian Americans,1.0
44404,Indira Samarawickrema,Depression,0.53
44405,Indira Samarawickrema,Family Conflict,0.28
44406,Indira Samarawickrema,Psychology,0.27
44407,Yoonmo Sang,twitter,1.0
44408,Yoonmo Sang,South Korea,0.95
44409,Yoonmo Sang,news,0.75
44410,Yoonmo Sang,journalism,0.62
44411,Yoonmo Sang,Internet,0.52
44412,Yoonmo Sang,opinion leader,0.47
44413,Yoonmo Sang,Consumptive use,0.46
44414,Yoonmo Sang,doctrine,0.44
44415,Yoonmo Sang,Communications law,0.4
44416,Yoonmo Sang,sale,0.39
44417,Yoonmo Sang,Oceania,0.33
44418,Yoonmo Sang,Fair use,0.33
44419,Yoonmo Sang,democracy,0.31
44420,Yoonmo Sang,facebook,0.31
44421,Yoonmo Sang,news report,0.3
44422,Yoonmo Sang,mass communication,0.29
44423,Yoonmo Sang,Korea,0.29
44424,Yoonmo Sang,Law,0.28
44425,Yoonmo Sang,neutrality,0.26
44426,Yoonmo Sang,communication,0.26
44427,Yoonmo Sang,freedom of expression,0.24
44428,Yoonmo Sang,regulation,0.24
44429,Yoonmo Sang,ontology,0.23
44430,Yoonmo Sang,addiction,0.22
44431,Yoonmo Sang,journalist,0.22
44432,Yoonmo Sang,social capital,0.21
44433,Yoonmo Sang,assets,0.21
44434,Yoonmo Sang,expert,0.2
44435,Yoonmo Sang,director,0.2
44436,Yoonmo Sang,industry,0.19
44437,Yoonmo Sang,media law,0.19
44438,Yoonmo Sang,politics,0.18
44439,Yoonmo Sang,leadership,0.18
44440,Yoonmo Sang,lending,0.18
44441,Yoonmo Sang,election,0.17
44442,Yoonmo Sang,death,0.17
44443,Yoonmo Sang,computational linguistics,0.17
44444,Yoonmo Sang,alternative media,0.17
44445,Yoonmo Sang,governance,0.16
44446,Yoonmo Sang,student,0.15
44447,Yoonmo Sang,content analysis,0.15
44448,Yoonmo Sang,service provider,0.15
44449,Yoonmo Sang,privacy,0.13
44450,Yoonmo Sang,fair use doctrine,0.13
44451,Yoonmo Sang,Copyright Law,0.08
44452,Yoonmo Sang,Regulatory framework,0.13
44453,Yoonmo Sang,capacity to work,0.12
44454,Yoonmo Sang,Arbitration Commission,0.12
44455,Yoonmo Sang,Licensing agreements,0.12
44456,Yoonmo Sang,reciprocity,0.12
44457,Yoonmo Sang,Democratic Theory,0.32
44458,Yoonmo Sang,Facebook,0.31
44459,Yoonmo Sang,Addiction,0.3
44460,Yoonmo Sang,Damage,0.22
44461,Yoonmo Sang,Acceptance,0.19
44462,Yoonmo Sang,Structural Equation Model,0.19
44463,Yoonmo Sang,Doctrine,0.17
44464,Yoonmo Sang,Goods,0.15
44465,Yoonmo Sang,Communication,0.14
44466,Yoonmo Sang,Extrinsic,0.13
44467,Yoonmo Sang,Intrinsic Motivation,0.13
44468,Yoonmo Sang,Democracy,0.09
44469,Yoonmo Sang,Information Systems,0.08
44470,Yoonmo Sang,Conventional,0.06
44471,Yoonmo Sang,Judiciary,0.05
44472,Yoonmo Sang,Fair use,1.0
44473,Yoonmo Sang,director,0.61
44474,Yoonmo Sang,South Korea,1.0
44475,Yoonmo Sang,History,0.43
44476,Yoonmo Sang,fair use doctrine,0.4
44477,Yoonmo Sang,governance,1.0
44478,Yoonmo Sang,market power,0.67
44479,Yoonmo Sang,regulation,0.64
44480,Yoonmo Sang,testimony,0.5
44481,Yoonmo Sang,weblog,0.49
44482,Yoonmo Sang,Communication,0.71
44483,Yoonmo Sang,news report,1.0
44484,Yoonmo Sang,journalism,0.59
44485,Yoonmo Sang,Oceania,1.0
44486,Yoonmo Sang,news,1.0
44487,Yoonmo Sang,expert,0.46
44488,Yoonmo Sang,industry,0.42
44489,Yoonmo Sang,trend,0.36
44490,Yoonmo Sang,interaction,0.63
44491,Yoonmo Sang,consumption behavior,0.14
44492,Yoonmo Sang,computational linguistics,0.96
44493,Yoonmo Sang,alternative media,0.94
44494,Yoonmo Sang,reciprocity,0.67
44495,Yoonmo Sang,Democratic Theory,1.0
44496,Yoonmo Sang,doctrine,0.89
44497,Yoonmo Sang,Doctrine,0.53
44498,Yoonmo Sang,Goods,0.48
44499,Yoonmo Sang,sale,1.0
44500,Yoonmo Sang,Analog to digital conversion,1.0
44501,Yoonmo Sang,rights,0.93
44502,Yoonmo Sang,Ontology,0.89
44503,Yoonmo Sang,ontology,0.84
44504,Yoonmo Sang,Big data,0.82
44505,Yoonmo Sang,communication,1.0
44506,Yoonmo Sang,adulthood,0.8
44507,Yoonmo Sang,age group,0.78
44508,Yoonmo Sang,electronics,0.65
44509,Yoonmo Sang,literature,0.39
44510,Yoonmo Sang,Communications law,1.0
44511,Yoonmo Sang,mass communication,0.72
44512,Yoonmo Sang,Korea,0.24
44513,Yoonmo Sang,media law,0.47
44514,Yoonmo Sang,social capital,1.0
