Tags,Weight_sum,Staff_cnt,Weight_avg_all,Weight_avg_ind
Isoantibodies,0.18,1,0.0004825737265415549,0.18
planning methods,0.18,1,0.0004825737265415549,0.18
Artist's Book,0.18,1,0.0004825737265415549,0.18
Irrigation water,0.18,1,0.0004825737265415549,0.18
manganese,0.18,1,0.0004825737265415549,0.18
Pain Measurement,0.18,1,0.0004825737265415549,0.18
bulletin,0.18,1,0.0004825737265415549,0.18
care access,0.18,1,0.0004825737265415549,0.18
Computer aided manufacturing,0.17,1,0.00045576407506702415,0.17
Calliphoridae,0.17,1,0.00045576407506702415,0.17
activity pattern,0.17,1,0.00045576407506702415,0.17
Wildlife,0.17,1,0.00045576407506702415,0.17
social studies,0.17,1,0.00045576407506702415,0.17
Phaseolus vulgaris,0.17,1,0.00045576407506702415,0.17
Phenobarbital,0.17,1,0.00045576407506702415,0.17
Cardiac Arrhythmias,0.17,1,0.00045576407506702415,0.17
indicator species,0.17,1,0.00045576407506702415,0.17
Constructivist,0.17,1,0.00045576407506702415,0.17
Consumer Organizations,0.17,1,0.00045576407506702415,0.17
Project Scheduling,0.17,1,0.00045576407506702415,0.17
Kinesthesis,0.17,1,0.00045576407506702415,0.17
Zoonoses,0.17,1,0.00045576407506702415,0.17
Cyclopropanes,0.17,1,0.00045576407506702415,0.17
accident risk,0.17,1,0.00045576407506702415,0.17
Deafness,0.17,1,0.00045576407506702415,0.17
Cultural Competency,0.17,1,0.00045576407506702415,0.17
Insurance Pools,0.17,1,0.00045576407506702415,0.17
Conversation Analysis,0.17,1,0.00045576407506702415,0.17
Cell Lineage,0.17,1,0.00045576407506702415,0.17
Integrator,0.17,1,0.00045576407506702415,0.17
Caustics,0.17,1,0.00045576407506702415,0.17
Trichomycterus,0.17,1,0.00045576407506702415,0.17
Psychological Posttraumatic Growth,0.17,1,0.00045576407506702415,0.17
Psychotherapy,0.17,1,0.00045576407506702415,0.17
Ultrashort pulses,0.17,1,0.00045576407506702415,0.17
Vocational Rehabilitation,0.17,1,0.00045576407506702415,0.17
Theaters,0.17,1,0.00045576407506702415,0.17
Trichomycteridae,0.17,1,0.00045576407506702415,0.17
Consumer fraud,0.17,1,0.00045576407506702415,0.17
Colonial Pasts,0.17,1,0.00045576407506702415,0.17
Public Diplomacy,0.17,1,0.00045576407506702415,0.17
Virtual private networks,0.17,1,0.00045576407506702415,0.17
economic control,0.17,1,0.00045576407506702415,0.17
Layout,0.17,2,0.00045576407506702415,0.085
Technology Impact,0.17,1,0.00045576407506702415,0.17
entecavir,0.17,1,0.00045576407506702415,0.17
X ray diffraction,0.17,1,0.00045576407506702415,0.17
Personality Traits,0.17,1,0.00045576407506702415,0.17
environmental performance,0.17,1,0.00045576407506702415,0.17
Perioperative Care,0.17,1,0.00045576407506702415,0.17
Prednisolone,0.17,1,0.00045576407506702415,0.17
nuclear power plant,0.17,1,0.00045576407506702415,0.17
performance comparison,0.17,1,0.00045576407506702415,0.17
pulp and paper industry,0.17,1,0.00045576407506702415,0.17
ions,0.17,2,0.00045576407506702415,0.085
Moderating Variables,0.17,1,0.00045576407506702415,0.17
Disseminated Intravascular Coagulation,0.17,1,0.00045576407506702415,0.17
Histology,0.17,1,0.00045576407506702415,0.17
One-class Classification,0.17,1,0.00045576407506702415,0.17
historical evolution,0.17,1,0.00045576407506702415,0.17
food safety,0.17,1,0.00045576407506702415,0.17
Organ Transplantation,0.17,2,0.00045576407506702415,0.085
bacterial biomass,0.17,1,0.00045576407506702415,0.17
Natural frequencies,0.17,1,0.00045576407506702415,0.17
Supreme Audit Institution,0.17,1,0.00045576407506702415,0.17
Government employees,0.17,1,0.00045576407506702415,0.17
Factorization,0.17,1,0.00045576407506702415,0.17
Birthing Centers,0.17,1,0.00045576407506702415,0.17
Mispricing,0.17,1,0.00045576407506702415,0.17
attribution,0.17,2,0.00045576407506702415,0.085
pest control,0.17,1,0.00045576407506702415,0.17
Patient Acuity,0.17,1,0.00045576407506702415,0.17
E-learning,0.17,1,0.00045576407506702415,0.17
Individual Values,0.17,1,0.00045576407506702415,0.17
Right to Die,0.17,1,0.00045576407506702415,0.17
biological monitoring,0.17,1,0.00045576407506702415,0.17
Regional Convergence,0.17,1,0.00045576407506702415,0.17
Tacrolimus,0.17,1,0.00045576407506702415,0.17
geriatrics,0.17,1,0.00045576407506702415,0.17
business regulation,0.17,1,0.00045576407506702415,0.17
gift,0.17,1,0.00045576407506702415,0.17
Apolipoproteins E,0.17,1,0.00045576407506702415,0.17
Regression Diagnostics,0.17,1,0.00045576407506702415,0.17
Mechanical properties,0.17,1,0.00045576407506702415,0.17
Per Capita Income,0.17,1,0.00045576407506702415,0.17
School Reform,0.17,1,0.00045576407506702415,0.17
Egypt,0.17,1,0.00045576407506702415,0.17
Nonparametric Estimation,0.17,1,0.00045576407506702415,0.17
brain,0.17,1,0.00045576407506702415,0.17
Anthologies,0.17,1,0.00045576407506702415,0.17
financial system,0.17,1,0.00045576407506702415,0.17
"Short Stature, Auditory Canal Atresia, Mandibular Hypoplasia, Skeletal Abnormalities",0.17,1,0.00045576407506702415,0.17
unpaid work,0.17,1,0.00045576407506702415,0.17
heating,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
Steel,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
research results,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
therapist,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
Water policies,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
statistical test,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
social support,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
Seizures,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
Teaching Methods,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
Factor VIII,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
Marvels,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
HDL Lipoproteins,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
Newspaper Coverage,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
LDL Lipoproteins,0.16999999999999998,2,0.0004557640750670241,0.08499999999999999
Novelty,0.16,1,0.00042895442359249333,0.16
non-profit-organization,0.16,1,0.00042895442359249333,0.16
Home Childbirth,0.16,1,0.00042895442359249333,0.16
nutrition information,0.16,2,0.00042895442359249333,0.08
Enhancement,0.16,1,0.00042895442359249333,0.16
Kiss,0.16,1,0.00042895442359249333,0.16
APEC,0.16,1,0.00042895442359249333,0.16
Wavelet Analysis,0.16,1,0.00042895442359249333,0.16
health and disease,0.16,1,0.00042895442359249333,0.16
Nonprofit Organizations,0.16,1,0.00042895442359249333,0.16
Speed of Convergence,0.16,1,0.00042895442359249333,0.16
Culture,0.16,1,0.00042895442359249333,0.16
Transmission electron microscopy,0.16,1,0.00042895442359249333,0.16
capitalism,0.16,1,0.00042895442359249333,0.16
Translation Process,0.16,1,0.00042895442359249333,0.16
Gas Chromatography-Mass Spectrometry,0.16,2,0.00042895442359249333,0.08
Interrupted Time Series Analysis,0.16,1,0.00042895442359249333,0.16
Premature Obstetric Labor,0.16,1,0.00042895442359249333,0.16
court file,0.16,1,0.00042895442359249333,0.16
Morphosyntax,0.16,1,0.00042895442359249333,0.16
local population,0.16,1,0.00042895442359249333,0.16
child development,0.16,1,0.00042895442359249333,0.16
lyprinol,0.16,1,0.00042895442359249333,0.16
Haplotypes,0.16,1,0.00042895442359249333,0.16
Evolutionary Processes,0.16,1,0.00042895442359249333,0.16
Ultrahigh molecular weight polyethylenes,0.16,1,0.00042895442359249333,0.16
rationalization,0.16,1,0.00042895442359249333,0.16
civil litigation,0.16,1,0.00042895442359249333,0.16
Job Insecurity,0.16,1,0.00042895442359249333,0.16
chemical constituents of plants,0.16,1,0.00042895442359249333,0.16
Containment of Biohazards,0.16,1,0.00042895442359249333,0.16
pulses,0.16,1,0.00042895442359249333,0.16
regional program,0.16,1,0.00042895442359249333,0.16
neighborhood policy,0.16,1,0.00042895442359249333,0.16
Myopia 2,0.16,1,0.00042895442359249333,0.16
Law and Economics,0.16,1,0.00042895442359249333,0.16
nutritionist,0.16,2,0.00042895442359249333,0.08
Single-Cell Analysis,0.16,1,0.00042895442359249333,0.16
Resource Economics,0.16,1,0.00042895442359249333,0.16
Coronary Care Units,0.16,1,0.00042895442359249333,0.16
Resistin,0.16,1,0.00042895442359249333,0.16
Human Resources,0.16,1,0.00042895442359249333,0.16
Matrix Inequality,0.16,1,0.00042895442359249333,0.16
Elliptical Distribution,0.16,1,0.00042895442359249333,0.16
executive position,0.16,1,0.00042895442359249333,0.16
photographer,0.16,1,0.00042895442359249333,0.16
Third Sector,0.16,1,0.00042895442359249333,0.16
Minimum Standards,0.16,2,0.00042895442359249333,0.08
attitudes toward marriage,0.16,1,0.00042895442359249333,0.16
movies,0.16,2,0.00042895442359249333,0.08
Patella,0.16,1,0.00042895442359249333,0.16
Dutch East India Company,0.16,1,0.00042895442359249333,0.16
Human respiratory syncytial virus,0.16,1,0.00042895442359249333,0.16
athletic performance,0.16,2,0.00042895442359249333,0.08
assimilation (physiology),0.16,1,0.00042895442359249333,0.16
Metacarpophalangeal Joint,0.16,1,0.00042895442359249333,0.16
microcin H47,0.16,1,0.00042895442359249333,0.16
parliamentary debate,0.16,1,0.00042895442359249333,0.16
Personality Inventory,0.16,2,0.00042895442359249333,0.08
Mobile telecommunication systems,0.16,1,0.00042895442359249333,0.16
Body of Knowledge,0.16,2,0.00042895442359249333,0.08
family work,0.16,1,0.00042895442359249333,0.16
faith,0.16,1,0.00042895442359249333,0.16
Denial (Psychology),0.16,1,0.00042895442359249333,0.16
Disease Prevention,0.16,1,0.00042895442359249333,0.16
Radiology Information Systems,0.16,1,0.00042895442359249333,0.16
parturition,0.16,1,0.00042895442359249333,0.16
disease reservoirs,0.16,1,0.00042895442359249333,0.16
Burma,0.16,1,0.00042895442359249333,0.16
Diazepam,0.16,1,0.00042895442359249333,0.16
Persea,0.16,1,0.00042895442359249333,0.16
agricultural mechanization,0.16,1,0.00042895442359249333,0.16
Information Matrix,0.16,1,0.00042895442359249333,0.16
Redesign,0.16,2,0.00042895442359249333,0.08
Emotional Labour,0.16,1,0.00042895442359249333,0.16
lactation,0.16,1,0.00042895442359249333,0.16
Chemoprevention,0.16,1,0.00042895442359249333,0.16
International Travel,0.16,1,0.00042895442359249333,0.16
DVD,0.16,1,0.00042895442359249333,0.16
Redevelopment,0.16,2,0.00042895442359249333,0.08
Chiralpak AD,0.16,1,0.00042895442359249333,0.16
benthic zone,0.16,1,0.00042895442359249333,0.16
Sphenodontidae,0.16,1,0.00042895442359249333,0.16
Status Quo,0.16,1,0.00042895442359249333,0.16
myocarditis,0.16,1,0.00042895442359249333,0.16
Eggs,0.16,1,0.00042895442359249333,0.16
Chloral Hydrate,0.16,1,0.00042895442359249333,0.16
systolic blood pressure,0.16,2,0.00042895442359249333,0.08
Acquisition,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
rural areas,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
nongovernmental organization,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
Research Paradigms,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
control methods,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
Immunoglobulin G,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
Complex Mixtures,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
Kyphosis,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
cell lines,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
combat sport,0.15000000000000002,2,0.0004021447721179625,0.07500000000000001
Film music,0.15,1,0.00040214477211796245,0.15
Host Microbial Interactions,0.15,1,0.00040214477211796245,0.15
Flowers,0.15,1,0.00040214477211796245,0.15
shift worker,0.15,1,0.00040214477211796245,0.15
pruning,0.15,1,0.00040214477211796245,0.15
failed state,0.15,1,0.00040214477211796245,0.15
Epithelial-Mesenchymal Transition,0.15,1,0.00040214477211796245,0.15
homocysteine,0.15,1,0.00040214477211796245,0.15
Sustainable Marketing,0.15,1,0.00040214477211796245,0.15
Seller,0.15,1,0.00040214477211796245,0.15
Electron beams,0.15,1,0.00040214477211796245,0.15
Speech Pathologists,0.15,1,0.00040214477211796245,0.15
Speech Synthesis,0.15,1,0.00040214477211796245,0.15
End of Life,0.15,1,0.00040214477211796245,0.15
Sea-level Change,0.15,1,0.00040214477211796245,0.15
Descriptive,0.15,1,0.00040214477211796245,0.15
paternalism,0.15,1,0.00040214477211796245,0.15
Secure communication,0.15,1,0.00040214477211796245,0.15
Team Nursing,0.15,1,0.00040214477211796245,0.15
Fast-Twitch Muscle Fibers,0.15,1,0.00040214477211796245,0.15
Eigenspace,0.15,1,0.00040214477211796245,0.15
financial report,0.15,1,0.00040214477211796245,0.15
Dance Theatre,0.15,1,0.00040214477211796245,0.15
Copolymerization,0.15,1,0.00040214477211796245,0.15
High Throughput,0.15,2,0.00040214477211796245,0.075
immigration policy,0.15,1,0.00040214477211796245,0.15
Reviewers,0.15,1,0.00040214477211796245,0.15
Environmental toxicology,0.15,1,0.00040214477211796245,0.15
Earless Seals,0.15,1,0.00040214477211796245,0.15
oysters,0.15,1,0.00040214477211796245,0.15
Immune system,0.15,1,0.00040214477211796245,0.15
IEEE Standards,0.15,1,0.00040214477211796245,0.15
renewable energy,0.15,1,0.00040214477211796245,0.15
Hallux,0.15,1,0.00040214477211796245,0.15
Entitlement,0.15,2,0.00040214477211796245,0.075
feeding ecology,0.15,1,0.00040214477211796245,0.15
F 4,0.15,1,0.00040214477211796245,0.15
occupational group,0.15,1,0.00040214477211796245,0.15
Statistical property,0.15,1,0.00040214477211796245,0.15
Doctoral Thesis,0.15,1,0.00040214477211796245,0.15
Unit of Analysis,0.15,1,0.00040214477211796245,0.15
Distribution Channels,0.15,1,0.00040214477211796245,0.15
Insect Bites and Stings,0.15,1,0.00040214477211796245,0.15
K201 compound,0.15,1,0.00040214477211796245,0.15
Surface-Active Agents,0.15,1,0.00040214477211796245,0.15
Proportional Hazards Models,0.15,1,0.00040214477211796245,0.15
Fat-Restricted Diet,0.15,1,0.00040214477211796245,0.15
impact source,0.15,1,0.00040214477211796245,0.15
forelimbs,0.15,1,0.00040214477211796245,0.15
metastasis,0.15,1,0.00040214477211796245,0.15
Multiple Regression Analysis,0.15,1,0.00040214477211796245,0.15
correspondence analysis,0.15,1,0.00040214477211796245,0.15
leachates,0.15,1,0.00040214477211796245,0.15
clientelism,0.15,1,0.00040214477211796245,0.15
Carpal Joints,0.15,1,0.00040214477211796245,0.15
market share,0.15,1,0.00040214477211796245,0.15
money laundering,0.15,1,0.00040214477211796245,0.15
wintersports,0.15,1,0.00040214477211796245,0.15
Oncorhynchus mykiss,0.15,2,0.00040214477211796245,0.075
dairy products,0.15,1,0.00040214477211796245,0.15
utility theory,0.15,1,0.00040214477211796245,0.15
Monounsaturated Fatty Acids,0.15,1,0.00040214477211796245,0.15
Water levels,0.15,1,0.00040214477211796245,0.15
strategic management,0.15,1,0.00040214477211796245,0.15
cocoa products,0.15,1,0.00040214477211796245,0.15
collective security,0.15,1,0.00040214477211796245,0.15
Assisted Suicide,0.15,1,0.00040214477211796245,0.15
Audit Office,0.15,1,0.00040214477211796245,0.15
Weave,0.15,1,0.00040214477211796245,0.15
Nearest neighbor search,0.15,1,0.00040214477211796245,0.15
Media Coverage,0.15,1,0.00040214477211796245,0.15
ecological differentiation,0.15,1,0.00040214477211796245,0.15
Myopia 3,0.15,1,0.00040214477211796245,0.15
Affective Computing,0.15,1,0.00040214477211796245,0.15
Affective Commitment,0.15,1,0.00040214477211796245,0.15
Pharmaceuticals,0.15,1,0.00040214477211796245,0.15
Wireless mesh networks (WMN),0.15,1,0.00040214477211796245,0.15
Cellular Senescence,0.15,1,0.00040214477211796245,0.15
tachyzoites,0.15,1,0.00040214477211796245,0.15
Liverpool,0.15,1,0.00040214477211796245,0.15
William Carlos Williams,0.15,1,0.00040214477211796245,0.15
lathosterol,0.15,1,0.00040214477211796245,0.15
machinery,0.15,1,0.00040214477211796245,0.15
macadamia nuts,0.15,1,0.00040214477211796245,0.15
Musculoskeletal system,0.15,1,0.00040214477211796245,0.15
integration strategy,0.15,1,0.00040214477211796245,0.15
chemotherapy,0.15,1,0.00040214477211796245,0.15
lubricants,0.15,1,0.00040214477211796245,0.15
Management Culture,0.15,1,0.00040214477211796245,0.15
coma,0.15,1,0.00040214477211796245,0.15
Organisation for Economic Cooperation and Development,0.15,1,0.00040214477211796245,0.15
lesion,0.15,1,0.00040214477211796245,0.15
Polyvinyl Chloride,0.15,1,0.00040214477211796245,0.15
Menswear,0.15,1,0.00040214477211796245,0.15
behavioural observations,0.15,1,0.00040214477211796245,0.15
Occupational safety & health,0.15,1,0.00040214477211796245,0.15
Popular music,0.15,1,0.00040214477211796245,0.15
Patriotism,0.15,1,0.00040214477211796245,0.15
Book Trade,0.15,1,0.00040214477211796245,0.15
Computer Vision,0.15,1,0.00040214477211796245,0.15
Oceanic Languages,0.15,1,0.00040214477211796245,0.15
Virtual Enterprise,0.15,1,0.00040214477211796245,0.15
Lates calcarifer,0.15,1,0.00040214477211796245,0.15
Paragraph,0.15,1,0.00040214477211796245,0.15
Communication Campaign,0.15,1,0.00040214477211796245,0.15
Commercial Banking,0.15,1,0.00040214477211796245,0.15
complaint,0.15,1,0.00040214477211796245,0.15
Mirounga leonina,0.14,1,0.0003753351206434317,0.14
handicapped,0.14,1,0.0003753351206434317,0.14
Management Accounting Practice,0.14,1,0.0003753351206434317,0.14
Radiation Dosimeters,0.14,1,0.0003753351206434317,0.14
photodegradation,0.14,1,0.0003753351206434317,0.14
Deeds,0.14,1,0.0003753351206434317,0.14
Environmental Problems,0.14,1,0.0003753351206434317,0.14
Degenerative Myopia,0.14,1,0.0003753351206434317,0.14
Residential Buildings,0.14,1,0.0003753351206434317,0.14
Image annotation,0.14,1,0.0003753351206434317,0.14
American Indian,0.14,1,0.0003753351206434317,0.14
phenyliodonium,0.14,1,0.0003753351206434317,0.14
religion,0.14,1,0.0003753351206434317,0.14
Inborn Genetic Diseases,0.14,1,0.0003753351206434317,0.14
pgRNA,0.14,1,0.0003753351206434317,0.14
Stuttering Treatment,0.14,1,0.0003753351206434317,0.14
transect,0.14,1,0.0003753351206434317,0.14
Alarm systems,0.14,1,0.0003753351206434317,0.14
cavity,0.14,1,0.0003753351206434317,0.14
Enzymes,0.14,2,0.0003753351206434317,0.07
Restriction,0.14,1,0.0003753351206434317,0.14
Sunscreening Agents,0.14,1,0.0003753351206434317,0.14
Dopamine Uptake Inhibitors,0.14,1,0.0003753351206434317,0.14
management technique,0.14,1,0.0003753351206434317,0.14
Organizer,0.14,1,0.0003753351206434317,0.14
humidity,0.14,2,0.0003753351206434317,0.07
relapse,0.14,1,0.0003753351206434317,0.14
traffic congestion,0.14,2,0.0003753351206434317,0.07
Delhi,0.14,1,0.0003753351206434317,0.14
calcium-binding proteins,0.14,2,0.0003753351206434317,0.07
Barbiturates,0.14,1,0.0003753351206434317,0.14
knees,0.14,1,0.0003753351206434317,0.14
Art Law,0.14,1,0.0003753351206434317,0.14
Pentaerythritol Tetranitrate,0.14,1,0.0003753351206434317,0.14
IT Infrastructure,0.14,1,0.0003753351206434317,0.14
Panic Disorder,0.14,1,0.0003753351206434317,0.14
administrative system,0.14,1,0.0003753351206434317,0.14
adolescence,0.14,1,0.0003753351206434317,0.14
Tabloids,0.14,1,0.0003753351206434317,0.14
